"","dataset","end.date","entity","entry.date","geojson","name","point","ListEntry","start.date","typology","documentation.url","geography","heritage.at.risk","organisation","Name.x","Grade.x","hyperlink.x","NGR.x","Easting.x","Northing.x","lat.x","lon.x","Name.y","hyperlink.y","NGR.y","Easting.y","Northing.y","lat.y","lon.y","Name.x.x","Grade.y","hyperlink.x.x","NGR.x.x","Easting.x.x","Northing.x.x","lat.x.x","lon.x.x","Name.y.y","hyperlink.y.y","NGR.y.y","Easting.y.y","Northing.y.y","lat.y.y","lon.y.y"
"968","heritage-at-risk",NA,7500967,"2024-09-26",NA,"Field system and earthwork enclosure on Burderop Down","POINT(-1.770409 51.486718)",1016383,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/45468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","heritage-at-risk",NA,7500968,"2024-09-26",NA,"World War II pillbox west of Porth Hellick, 90 metres north of Drum Rock","POINT(-6.286888 49.916474)",1016516,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/32346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","heritage-at-risk",NA,7500969,"2024-09-26",NA,"World War II pillbox between Thomas' Porth and Porthaloo","POINT(-6.308835 49.920665)",1016517,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/36037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","heritage-at-risk",NA,7500970,"2024-09-26",NA,"Waltham Abbey Royal Gunpowder Factory","POINT(-0.010090 51.698610)",1016618,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/29856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"972","heritage-at-risk",NA,7500971,"2024-09-26",NA,"Danes Hills square barrow cemetery on Crook Moor","POINT(-0.989102 53.851280)",1016619,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/33534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973","heritage-at-risk",NA,7500972,"2024-09-26",NA,"Long barrow 340m north west of Cooks Cottages","POINT(-1.125030 51.628375)",1016632,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/30578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974","heritage-at-risk",NA,7500973,"2024-09-26",NA,"Gunpowder factory at Powder Mills, a partially enclosed stone hut circle settlement and round cairn","POINT(-3.937511 50.580838)",1016635,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/1644472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975","heritage-at-risk",NA,7500974,"2024-09-26",NA,"Bowl barrow 225 metres south east of Elworthy Cross","POINT(-3.638520 50.926871)",1016650,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/45805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976","heritage-at-risk",NA,7500975,"2024-09-26",NA,"Bowl barrow 610 metres south east of Elworthy Cross","POINT(-3.633498 50.925396)",1016651,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/36116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977","heritage-at-risk",NA,7500976,"2024-09-26",NA,"Bowl barrow 300 metres north west of Witheridge Moor Cross (west)","POINT(-3.628555 50.924534)",1016652,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/41787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"978","heritage-at-risk",NA,7500977,"2021-05-27",NA,"Two bowl barrows 290 metres north of Upper House Farm","POINT(-3.034290 52.656138)",1016666,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/43393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979","heritage-at-risk",NA,7500978,"2024-09-26",NA,"North Lodges, Lulworth Castle","POINT(-2.215826 50.649730)",1016685,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/48171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980","heritage-at-risk",NA,7500979,"2024-09-26",NA,"Bowl barrow 900 metres north of Copston Farm","POINT(-1.341553 52.504911)",1016846,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/43219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981","heritage-at-risk",NA,7500980,"2021-12-01",NA,"Bowl barrow 130 metres south east of Penglaze","POINT(-5.056676 50.337918)",1016887,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/45598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982","heritage-at-risk",NA,7500981,"2024-09-26",NA,"Decoy pond and associated overnight shelter on Decoy Heath","POINT(-2.124279 50.721508)",1016916,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/42840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"983","heritage-at-risk",NA,7500982,"2024-09-26",NA,"Drying house at The Coach House, Willow Vale","POINT(-2.317964 51.232024)",1016955,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/41598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"984","heritage-at-risk",NA,7500983,"2024-09-26",NA,"Two bowl barrows, known as Crippet's Wood round barrows, 560 metres and 590 metres north east of Dryhill Farm","POINT(-2.095461 51.852421)",1017041,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/40073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","heritage-at-risk",NA,7500984,"2024-09-26",NA,"Bowl barrow 120 metres north of Home Farm","POINT(-1.753233 51.825741)",1017082,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/35192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986","heritage-at-risk",NA,7500985,"2024-09-26",NA,"Bowl barrow 260 metres north west of Putson Cross","POINT(-3.443619 50.916432)",1017132,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/43033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"987","heritage-at-risk",NA,7500986,"2024-09-26",NA,"Ring cairn and bowl barrow 540 metres south west of Higher Welsford","POINT(-4.457433 50.961014)",1017139,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/44337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"988","heritage-at-risk",NA,7500987,"2024-09-26",NA,"Martello Tower no 6, Shorncliffe Camp","POINT(1.142519 51.075419)",1017173,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/46729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"989","heritage-at-risk",NA,7500988,"2024-09-26",NA,"The Dovercourt lighthouses and causeway","POINT(1.276934 51.930264)",1017200,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/4780886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"990","heritage-at-risk",NA,7500989,"2024-09-26",NA,"Two bowl barrows 320 metres south west of Laycock Dairy Farm","POINT(-2.405235 50.751605)",1017266,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/45669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"991","heritage-at-risk",NA,7500990,"2024-09-26",NA,"Alum works, other multi-period industrial remains and an associated group of jetties and breakwaters, Kimmeridge Bay","POINT(-2.130247 50.608462)",1017307,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/45041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992","heritage-at-risk",NA,7500991,"2024-09-26",NA,"Martello Tower No. 64, Eastbourne","POINT(0.335724 50.795846)",1017355,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/46610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","heritage-at-risk",NA,7500992,"2024-09-26",NA,"Castle Hill moated site, 350 metres south of St Peter and St Paul's Church","POINT(-0.976845 53.726294)",1017455,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/30509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994","heritage-at-risk",NA,7500993,"2024-09-26",NA,"St Andrew's College and moat, 440 metres north east of College Farm","POINT(-1.121798 53.869383)",1017457,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/31518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995","heritage-at-risk",NA,7500994,"2024-09-26",NA,"Neolithic long barrow 525m north east of Valley House: one of a group known as Deadmen's Graves","POINT(0.166036 53.224912)",1017464,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/42721",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"996","heritage-at-risk",NA,7500995,"2024-09-26",NA,"Old Moat House medieval moated house","POINT(-2.674833 53.425051)",1017582,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/33685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"997","heritage-at-risk",NA,7500996,"2024-09-26",NA,"Enclosure with hut circles east of Addicombe","POINT(-3.901788 50.408371)",1017609,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/34489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"998","heritage-at-risk",NA,7500997,"2024-09-26",NA,"Henge and associated barrow cemetery south of Home Whin Farm","POINT(1.386421 52.054913)",1017632,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/27101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"999","heritage-at-risk",NA,7500998,"2024-09-26",NA,"Bake Rings later prehistoric-Roman round with attached enclosure and outwork","POINT(-4.550612 50.366270)",1017682,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/35097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000","heritage-at-risk",NA,7500999,"2024-09-26",NA,"Castle Stede motte and bailey, Hornby","POINT(-2.639695 54.121966)",1017689,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/33678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001","heritage-at-risk",NA,7501000,"2024-09-26",NA,"Two Roman forts, two Roman camps, vicus, Iron Age enclosure, Bronze Age barrows and Neolithic henge monument west of Newton Kyme","POINT(-1.307657 53.900176)",1017693,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/31353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002","heritage-at-risk",NA,7501001,"2024-09-26",NA,"East Gawber Hall colliery fanhouse, 800 metres north east of Croft Farm","POINT(-1.481979 53.573425)",1017748,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/31434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003","heritage-at-risk",NA,7501002,"2024-09-26",NA,"Hawkesdown Camp and associated outwork","POINT(-3.045315 50.717676)",1017775,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/36223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1004","heritage-at-risk",NA,7501003,"2024-09-26",NA,"Stockland Great Castle","POINT(-3.100200 50.817355)",1017952,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/36111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005","heritage-at-risk",NA,7501004,"2024-09-26",NA,"Bowl barrow on Ugworthy Moor 510 metres south of West Ugworthy House","POINT(-4.385340 50.842781)",1017977,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/34550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1006","heritage-at-risk",NA,7501005,"2024-09-26",NA,"Cist with a retaining kerb north west of Corringdon Ball","POINT(-3.875843 50.434895)",1010180,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/35278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1007","heritage-at-risk",NA,7501006,"2024-09-26",NA,"Neolithic long cairn, prehistoric regular and irregular aggregate field systems, linear boundaries and medieval enclosure 625 metres west of Blackcoombe Farm","POINT(-4.454279 50.541553)",1010221,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/41335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008","heritage-at-risk",NA,7501007,"2024-09-26",NA,"Bowl barrow forming part of Normanton Down round barrow cemetery","POINT(-1.822077 51.169548)",1010330,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/33073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009","heritage-at-risk",NA,7501008,"2024-09-26",NA,"Cairn west of Craven Hall Hill","POINT(-1.779747 53.892853)",1010355,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/43795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010","heritage-at-risk",NA,7501009,"2024-09-26",NA,"Bowl barrow 500 metres south of Upton Scudamore","POINT(-2.194150 51.223963)",1010398,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/35992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","heritage-at-risk",NA,7501010,"2024-09-26",NA,"Round cairn 1,175 metres WSW of East Castick Farm","POINT(-4.466530 50.557595)",1010412,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/44784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012","heritage-at-risk",NA,7501011,"2024-09-26",NA,"Stone hut circle 1,225 metres WSW of East Castick Farm","POINT(-4.467225 50.557528)",1010414,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/36457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013","heritage-at-risk",NA,7501012,"2024-09-26",NA,"Killibury Castle later prehistoric hillfort","POINT(-4.797266 50.529279)",1010439,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/44101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014","heritage-at-risk",NA,7501013,"2024-09-26",NA,"Lower Cleeton moat, a moat and fishponds 380 metres south east of Cleeton Court","POINT(-2.577960 52.408636)",1010496,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/35763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015","heritage-at-risk",NA,7501014,"2024-09-26",NA,"The vallum between Oatens Bank, Harlow Hill, and Whittle Dene Watercourse in wall mile 16","POINT(-1.888825 55.006973)",1010621,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/30013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016","heritage-at-risk",NA,7501015,"2021-05-27",NA,"Bowl barrow 320 metres north east of Starved Oak Cross","POINT(-3.540943 50.780955)",1010632,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/42304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017","heritage-at-risk",NA,7501016,"2021-05-27",NA,"Bowl barrow 350 metres NNE of Starved Oak Cross","POINT(-3.542067 50.781607)",1010639,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/35395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018","heritage-at-risk",NA,7501017,"2024-09-26",NA,"Bowl barrow and folly ruins on Cothelstone Hill, 1 kilometre north east of St Agnes' Well","POINT(-3.158200 51.087660)",1015086,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/44825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019","heritage-at-risk",NA,7501018,"2022-12-21",NA,"Bowl barrow on Cothelstone Hill, 1,070 metres north east of St Agnes' Well","POINT(-3.156170 51.087486)",1015087,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/44147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020","heritage-at-risk",NA,7501019,"2021-12-01",NA,"Bowl barrow 280 metres north east of Beacon Moor Cross, forming part of a round barrow cemetery","POINT(-3.858492 50.929861)",1015153,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/34534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021","heritage-at-risk",NA,7501020,"2021-12-01",NA,"Bowl barrow 330 metres east of Beacon Moor Cross, forming part of a round barrow cemetery","POINT(-3.857081 50.929008)",1015154,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/42565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022","heritage-at-risk",NA,7501021,"2024-09-26",NA,"West Kennett Farm palisaded enclosures","POINT(-1.844645 51.412144)",1015157,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/45209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023","heritage-at-risk",NA,7501022,"2024-09-26",NA,"Bowl barrow on The Cliff 680 metres east of Luton Farm","POINT(-2.073853 50.863985)",1015187,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/35351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024","heritage-at-risk",NA,7501023,"2024-09-26",NA,"Bowl barrow 600 metres south of Plantation Farm","POINT(-2.064087 50.906501)",1015190,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/44240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025","heritage-at-risk",NA,7501024,"2024-09-26",NA,"Neolithic long barrow 870m ENE of Ruckland House","POINT(0.012921 53.285888)",1015203,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/42387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026","heritage-at-risk",NA,7501025,"2021-05-27",NA,"Medieval farmstead and irregular open field system at High Burntoft Farm","POINT(-1.310631 54.644464)",1015207,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/30309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027","heritage-at-risk",NA,7501026,"2024-09-26",NA,"Flint mine and a bowl barrow on Church Hill, 400m south west of Findon Place","POINT(-0.418165 50.863320)",1015238,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/31319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028","heritage-at-risk",NA,7501027,"2024-09-26",NA,"White Ladies (St Leonard's) Priory","POINT(-2.258470 52.666066)",1015290,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/37605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029","heritage-at-risk",NA,7501028,"2022-12-21",NA,"Four bowl barrows 150 metres north east of Seven Barrows Farm","POINT(-2.125504 50.698847)",1015373,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/35356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
