"ListEntry","dataset","end.date","entity","entry.date","name","point","start.date","typology","url","geography","heritage.at.risk","organisation","Name","hyperlink","NGR","Easting","Northing","Grade","lat","lon"
1014466,"heritage-at-risk",NA,7502219,"2024-09-26","Vermin trap 520 metres SSW of Trowlesworthy Warren House forming part of Trowlesworthy Warren","POINT(-4.022295 50.460990)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/37119",NA,NA,NA,"Vermin trap 520m SSW of Trowlesworthy Warren House forming part of Trowlesworthy Warren","https://historicengland.org.uk/listing/the-list/list-entry/1014466","SX 56558 64307",256558,64307,NA,50.461004874388,-4.02227075002906
1014467,"heritage-at-risk",NA,7500879,"2024-09-26","Two pillow mounds and a small area of tin streamwork 510 metres south west of Ditsworthy Warren House forming part of Willings Walls Warren","POINT(-4.002135 50.475941)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/36659",NA,NA,NA,"Two pillow mounds and a small area of tin streamwork 510m south west of Ditsworthy Warren House forming part of Willings Walls Warren","https://historicengland.org.uk/listing/the-list/list-entry/1014467","SX 58035 65928",258035,65928,NA,50.4759333809613,-4.00209070845452
1014469,"heritage-at-risk",NA,7500829,"2024-09-26","Pillow mound 610 metres SSW of Ditsworthy Warren House forming part of Willings Walls Warren","POINT(-4.000466 50.474056)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/34522",NA,NA,NA,"Pillow mound 610m SSW of Ditsworthy Warren House forming part of Willings Walls Warren","https://historicengland.org.uk/listing/the-list/list-entry/1014469","SX 58146 65717",258146,65717,NA,50.4740638982932,-4.00044730903327
1014475,"heritage-at-risk",NA,7502220,"2024-09-26","Vermin trap 350 metres south west of Great Trowlesworthy Tor forming part of Trowlesworthy Warren","POINT(-4.003791 50.458372)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/41748",NA,NA,NA,"Vermin trap 350m south west of Great Trowlesworthy Tor forming part of Trowlesworthy Warren","https://historicengland.org.uk/listing/the-list/list-entry/1014475","SX 57864 63977",257864,63977,NA,50.4583571886149,-4.00375752563226
1014477,"heritage-at-risk",NA,7500804,"2024-09-26","Pillow mound 270 metres south east of Ditsworthy Warren House forming part of Hentor Warren","POINT(-3.994945 50.477166)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/42547",NA,NA,NA,"Pillow mound 270m south east of Ditsworthy Warren House forming part of Hentor Warren","https://historicengland.org.uk/listing/the-list/list-entry/1014477","SX 58548 66053",258548,66053,NA,50.4771809445611,-3.99491289977483
1014481,"heritage-at-risk",NA,7500880,"2024-09-26","Three pillow mounds and a linear gully 200 metres north of Great Trowlesworthy Tor forming part of Trowlesworthy Warren","POINT(-4.002837 50.463374)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/39520",NA,NA,NA,"Three pillow mounds and a linear gully 200m north of Great Trowlesworthy Tor forming part of Trowlesworthy Warren","https://historicengland.org.uk/listing/the-list/list-entry/1014481","SX 57908 64515",257908,64515,NA,50.4632031706014,-4.00334240841271
1014488,"heritage-at-risk",NA,7500830,"2024-09-26","Roman period native enclosed farmstead 320 metres north west of Southernknowe","POINT(-2.181095 55.516831)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/30340",NA,NA,NA,"Roman period native enclosed farmstead 320m north west of Southernknowe","https://historicengland.org.uk/listing/the-list/list-entry/1014488","NT 88660 24797",388660,624797,NA,55.5167940112941,-2.18114139672603
1014491,"heritage-at-risk",NA,7502221,"2024-09-26","Roman period native enclosed farmstead 370 metres WNW of Southernknowe","POINT(-2.183036 55.516468)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/27878",NA,NA,NA,"Roman period native enclosed farmstead 370m WNW of Southernknowe","https://historicengland.org.uk/listing/the-list/list-entry/1014491","NT 88541 24761",388541,624761,NA,55.516467733952,-2.18302441739771
1014501,"heritage-at-risk",NA,7500881,"2024-09-26","Roman period native enclosed settlement 270 metres ESE of Fleehope","POINT(-2.181195 55.505487)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/29997",NA,NA,NA,"Roman period native enclosed settlement 270m ESE of Fleehope","https://historicengland.org.uk/listing/the-list/list-entry/1014501","NT 88654 23538",388654,623538,NA,55.5054813128086,-2.18118437249108
1014503,"heritage-at-risk",NA,7500831,"2024-09-26","Round barrow 520 metres WNW of Quarry Cottage","POINT(-1.709282 55.603659)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/27879",NA,NA,NA,"Round barrow 520m WNW of Quarry Cottage","https://historicengland.org.uk/listing/the-list/list-entry/1014503","NU 18416 34486",418416,634486,NA,55.6036431752979,-1.70927244284198
1014509,"heritage-at-risk",NA,7502222,"2021-05-27","Cresswell tower house","POINT(-1.539848 55.233546)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/27766",NA,NA,NA,"Cresswell tower house","https://historicengland.org.uk/listing/the-list/list-entry/1014509","NZ 29364 93356",429364,593356,NA,55.233545613628,-1.53983141048216
1014523,"heritage-at-risk",NA,7505129,"2024-09-26","Hillfort and a bowl barrow on Seaford Head","POINT(0.118662 50.760972)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/29275",NA,NA,NA,"Hillfort and a bowl barrow on Seaford Head","https://historicengland.org.uk/listing/the-list/list-entry/1014523","TV 49473 97858",549473,97858,NA,50.7610702471742,0.117969681195245
1014544,"heritage-at-risk",NA,7500805,"2024-09-26","Promontory fort on Dorstone Hill","POINT(-2.983097 52.073575)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/45863",NA,NA,NA,"Promontory fort on Dorstone Hill","https://historicengland.org.uk/listing/the-list/list-entry/1014544","SO 32709 42151",332709,242151,NA,52.0736169976817,-2.98320350879207
1014547,"heritage-at-risk",NA,7500806,"2024-09-26","Urishay Castle","POINT(-2.987863 52.032516)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/46920",NA,NA,NA,"Motte castle, chapel, post-medieval house and garden remains east of Urishay Castle Farm","https://historicengland.org.uk/listing/the-list/list-entry/1014547","SO 32331 37581",332331,237581,NA,52.0324898803494,-2.98781102913652
1014564,"heritage-at-risk",NA,7502223,"2024-09-26","Round barrow 480 metres east of Yorkshire Gliding Club","POINT(-1.201839 54.229237)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/32737",NA,NA,NA,"Round barrow 480m east of Yorkshire Gliding Club","https://historicengland.org.uk/listing/the-list/list-entry/1014564","SE 52131 81795",452131,481795,NA,54.2292222025029,-1.201823598199
1014565,"heritage-at-risk",NA,7500882,"2024-09-26","Round barrow 310 metres NNE of Easthorpe Lodge","POINT(-0.865437 54.137472)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/36767",NA,NA,NA,"Round barrow 310m NNE of Easthorpe Lodge","https://historicengland.org.uk/listing/the-list/list-entry/1014565","SE 74224 71885",474224,471885,NA,54.1374550806921,-0.865425649829078
1014566,"heritage-at-risk",NA,7502224,"2024-09-26","Round barrow 250 metres NNE of Easthorpe Cottages","POINT(-0.863569 54.136745)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/31404",NA,NA,NA,"Round barrow 250m NNE of Easthorpe Cottages","https://historicengland.org.uk/listing/the-list/list-entry/1014566","SE 74347 71806",474347,471806,NA,54.1367274624679,-0.863562855544693
1014572,"heritage-at-risk",NA,7500832,"2024-09-26","Long barrow and two bowl barrows 140 metres north west of Dormy House","POINT(-2.121245 50.859460)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/35237",NA,NA,NA,"Long barrow and two bowl barrows 140m north west of Dormy House","https://historicengland.org.uk/listing/the-list/list-entry/1014572","ST 91561 06664",391561,106664,NA,50.8594233715416,-2.12126951934596
1014586,"heritage-at-risk",NA,7500833,"2024-09-26","Brampton Old Church Roman fort and the medieval Church of St Martin","POINT(-2.766767 54.945677)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/40110",NA,NA,NA,"Brampton Old Church Roman fort and the medieval Church of St Martin","https://historicengland.org.uk/listing/the-list/list-entry/1014586","NY 50983 61495",350983,561495,NA,54.9456893986583,-2.76674961620754
1014606,"heritage-at-risk",NA,7500883,"2024-09-26","Roman villa north of Yewden Lodge","POINT(-0.869120 51.563856)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/29189",NA,NA,NA,"Roman villa north of Yewden Lodge","https://historicengland.org.uk/listing/the-list/list-entry/1014606","SU 78361 85535, SU 78631 85718, SU 78637 85488, SU 78015 85705",478361,185535,NA,51.5632584920583,-0.870931491778531
1014616,"heritage-at-risk",NA,7502225,"2024-09-26","Pillow mound 860 metres SSE of Trowlesworthy Warren House, forming part of Trowlesworthy Warren","POINT(-4.015617 50.457889)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/35304",NA,NA,NA,"Pillow mound 860m SSE of Trowlesworthy Warren House, forming part of Trowlesworthy Warren","https://historicengland.org.uk/listing/the-list/list-entry/1014616","SX 57023 63949",257023,63949,NA,50.4579009798503,-4.01558699763131
1014662,"heritage-at-risk",NA,7500807,"2024-09-26","Pillow mound 790 metres NNE of Blackaton Cross, forming part of Trowlesworthy Warren","POINT(-4.013338 50.457266)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/45779",NA,NA,NA,"Pillow mound 790m NNE of Blackaton Cross, forming part of Trowlesworthy Warren","https://historicengland.org.uk/listing/the-list/list-entry/1014662","SX 57183 63875",257183,63875,NA,50.4572749129773,-4.01330618538253
1014663,"heritage-at-risk",NA,7500808,"2024-09-26","Two pillow mounds and a small area of tin streamwork earthworks 770 metres north of Blackaton Cross, forming part of Trowlesworthy Warren","POINT(-4.015984 50.457194)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/35305",NA,NA,NA,"Two pillow mounds and a small area of tin streamwork earthworks 770m north of Blackaton Cross, forming part of Trowlesworthy Warren","https://historicengland.org.uk/listing/the-list/list-entry/1014663","SX 56995 63863",256995,63863,NA,50.4571212232258,-4.01594832734791
1014664,"heritage-at-risk",NA,7500809,"2024-09-26","Pillow mound 860 metres NNW of Blackaton Cross, forming part of Trowlesworthy Warren","POINT(-4.016981 50.457810)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/41201",NA,NA,NA,"Pillow mound 860m NNW of Blackaton Cross, forming part of Trowlesworthy Warren","https://historicengland.org.uk/listing/the-list/list-entry/1014664","SX 56926 63943",256926,63943,NA,50.4578233840692,-4.01695031941299
1014665,"heritage-at-risk",NA,7500884,"2024-09-26","Pillow mound 160 metres south west of Great Trowlesworthy Tor, forming part of Trowlesworthy Warren","POINT(-4.003899 50.460335)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/42329",NA,NA,NA,"Pillow mound 160m south west of Great Trowlesworthy Tor, forming part of Trowlesworthy Warren","https://historicengland.org.uk/listing/the-list/list-entry/1014665","SX 57858 64198",257858,64198,NA,50.4603419862622,-4.00392596332969
1014666,"heritage-at-risk",NA,7502226,"2024-09-26","Pillow mound 100 metres south east of Great Trowlesworthy Tor, forming part of Trowlesworthy Warren","POINT(-4.001448 50.460746)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/39460",NA,NA,NA,"Pillow mound 100m south east of Great Trowlesworthy Tor, forming part of Trowlesworthy Warren","https://historicengland.org.uk/listing/the-list/list-entry/1014666","SX 58037 64240",258037,64240,NA,50.4607628527612,-4.00142169455362
1014677,"heritage-at-risk",NA,7500810,"2021-05-27","Round barrow in the west of Scarrish Wood","POINT(-0.895104 54.144700)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/36757",NA,NA,NA,"Round barrow in the west of Scarrish Wood","https://historicengland.org.uk/listing/the-list/list-entry/1014677","SE 72273 72659",472273,472659,NA,54.1446876737767,-0.895096272343699
1014679,"heritage-at-risk",NA,7500811,"2024-09-26","Low Chibburn medieval preceptory, C16 house and World War II pillbox","POINT(-1.583072 55.262271)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/28774",NA,NA,NA,"Low Chibburn medieval preceptory, 16th century house and World War II pillbox","https://historicengland.org.uk/listing/the-list/list-entry/1014679","NZ 26596 96535",426596,596535,NA,55.2622669199923,-1.58305470293292
1014680,"heritage-at-risk",NA,7500812,"2024-09-26","Roman period native enclosed settlement and medieval sheiling 165 metres north east of Dunsdale","POINT(-2.158983 55.502829)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/31675",NA,NA,NA,"Roman period native enclosed settlement and medieval sheiling 165m north east of Dunsdale","https://historicengland.org.uk/listing/the-list/list-entry/1014680","NT 90058 23240",390058,623240,NA,55.5028345817719,-2.15894570411978
1014682,"heritage-at-risk",NA,7502227,"2024-09-26","Merevale Abbey, a Cistercian monastery, associated water control features and industrial remains","POINT(-1.569673 52.577179)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/2069355",NA,NA,NA,"Merevale Abbey, a Cistercian monastery, associated water control features and industrial remains","https://historicengland.org.uk/listing/the-list/list-entry/1014682","SP 28726 97964, SP 29229 97741",429229,297741,NA,52.5767052083526,-1.57011427850754
1014688,"heritage-at-risk",NA,7500834,"2024-09-26","Biddulph Old Hall","POINT(-2.160518 53.138152)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/49329",NA,NA,NA,"A 16th century mansion and garden remains at Biddulph Old Hall","https://historicengland.org.uk/listing/the-list/list-entry/1014688","SJ 89355 60123",389355,360123,NA,53.1381514503006,-2.16057737823155
1014717,"heritage-at-risk",NA,7500885,"2024-09-26","Duck decoy pond 200m south east of Marsh Bridge","POINT(-2.785283 53.338506)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/39568",NA,NA,NA,"Duck decoy pond 200m south east of Marsh Bridge","https://historicengland.org.uk/listing/the-list/list-entry/1014717","SJ 47803 82677",347803,382677,NA,53.3384073953086,-2.78536780804812
1014727,"heritage-at-risk",NA,7500813,"2024-09-26","Bowl barrow 400 metres NNW of East Greenwick Farm","POINT(-0.704172 54.003263)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/38919",NA,NA,NA,"Bowl barrow 400m NNW of East Greenwick Farm","https://historicengland.org.uk/listing/the-list/list-entry/1014727","SE 85033 57134",485033,457134,NA,54.0032416967251,-0.704160851723759
