"reference","ID","Name","Grade","Listing.date","Amendment.date","Capture.scale","NHLE.link","National.Grid.Reference","Easting","Northing","dataset","end.date","entity","entry.date","geojson","geometry","name","organisation.entity","point","prefix","start.date","typology","categories","documentation.url","geography","heritage.at.risk","legislation","notes","organisation"
"1145048","122658","PARISH CHURCH OF ST ANDREW","I","4/24/1951 12:00:00 AM","","0.909722222","https://historicengland.org.uk/listing/the-list/list-entry/1145048","NY 51647 30156",351647,530156,"heritage-at-risk",NA,7503350,"2024-09-26",NA,"MULTIPOLYGON (((-2.751123 54.664154,-2.751142 54.664173,-2.751161 54.664154,-2.751123 54.664154)))","Parish Church of St Andrew, St Andrew's Place, Penrith",16,"POINT(-2.751142 54.664160)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/21594",NA,NA,NA,NA,NA
"1145060","122670","CHRISTCHURCH","II","02/09/1983 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1145060","NY 51381 30543",351381,530543,"heritage-at-risk",NA,7503345,"2024-09-26",NA,"MULTIPOLYGON (((-2.755314 54.667606,-2.755334 54.667625,-2.755353 54.667605,-2.755314 54.667606)))","Christ Church, Stricklandgate, Penrith",16,"POINT(-2.755334 54.667612)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/21595",NA,NA,NA,NA,NA
"1145327","122933","OUTER TERRACE WALL NORTH OF LOWTHER CASTLE","II*","02/06/1968 00:00","09/03/1987 00:00","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1145327","NY 52219 23948",352219,523948,"heritage-at-risk",NA,7503348,"2024-09-26",NA,"MULTIPOLYGON (((-2.741244 54.608424,-2.741264 54.608443,-2.741283 54.608424,-2.741244 54.608424)))","Outer terrace wall, north of Lowther Castle, Near Penrith",16,"POINT(-2.741264 54.608430)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/50143",NA,NA,NA,NA,NA
"1145328","122934","CHURCH OF ST MICHAEL","II*","02/06/1968 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1145328","NY 51904 24454",351904,524454,"heritage-at-risk",NA,7503349,"2024-09-26",NA,"MULTIPOLYGON (((-2.746204 54.612941,-2.746224 54.612960,-2.746243 54.612941,-2.746204 54.612941)))","Church of St Michael, Lowther Park, Askham",16,"POINT(-2.746224 54.612947)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/11226",NA,NA,NA,NA,NA
"1145414","123019","FLASS HOUSE","II*","02/06/1968 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1145414","NY 62752 15682",362752,515682,"heritage-at-risk",NA,7503352,"2021-05-27",NA,"MULTIPOLYGON (((-2.577132 54.535032,-2.577152 54.535052,-2.577171 54.535032,-2.577132 54.535032)))","Flass House",16,"POINT(-2.577152 54.535039)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/141357",NA,NA,NA,NA,NA
"1145451","123056","HIGH HEAD CASTLE EIGHTEENTH CENTURY WING","II*","10/24/1986 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1145451","NY 40279 43334",340279,543334,"heritage-at-risk",NA,7503492,"2024-09-26",NA,"MULTIPOLYGON (((-2.930051 54.781342,-2.930071 54.781361,-2.930090 54.781341,-2.930051 54.781342)))","High Head Castle, High Head",16,"POINT(-2.930071 54.781348)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/46341",NA,NA,NA,NA,NA
"1145607","123210","Moot Hall","II*","06/06/1951 00:00","2/13/2019 1:47:22 PM","0.909722222","https://historicengland.org.uk/listing/the-list/list-entry/1145607","NY6834920354",368352,520348,"heritage-at-risk",NA,7503353,"2021-12-01",NA,"MULTIPOLYGON (((-2.491108 54.577254,-2.491005 54.577279,-2.491126 54.577448,-2.491231 54.577423,-2.491135 54.577288,-2.491108 54.577254)),((-2.490999 54.577265,-2.491008 54.577277,-2.491005 54.577269,-2.491082 54.577248,-2.491101 54.577251,-2.491080 54.577243,-2.490999 54.577265)))","Moot Hall, 63-66, Boroughgate",16,"POINT(-2.491116 54.577349)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/141507",NA,NA,NA,NA,NA
"1146473","124070","The Red House","II*","06/06/1951 00:00","8/22/2019 11:42:24 AM","0.909722222","https://historicengland.org.uk/listing/the-list/list-entry/1146473","NY 68367 20280",368366,520279,"heritage-at-risk",NA,7505236,"2024-09-26",NA,"MULTIPOLYGON (((-2.490808 54.576815,-2.490861 54.576813,-2.491043 54.576774,-2.490970 54.576647,-2.490933 54.576651,-2.490931 54.576645,-2.490741 54.576671,-2.490808 54.576815),(-2.490815 54.576812,-2.490748 54.576675,-2.490786 54.576668,-2.490858 54.576807,-2.490815 54.576812)))","The Red House, Boroughgate",16,"POINT(-2.490907 54.576726)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/374409",NA,NA,NA,NA,NA
"1146568","124163","CHURCH OF ST MARY MAGDALEN","I","6/30/1966 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1146568","TF 38888 23680",538888,323680,"heritage-at-risk",NA,7503240,"2024-09-26",NA,"MULTIPOLYGON (((0.058347 52.792833,0.058329 52.792853,0.058310 52.792833,0.058347 52.792833)))","Church of St Mary Magdalen, Hallgate, Fleet",16,"POINT(0.058329 52.792840)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/23387",NA,NA,NA,NA,NA
"1146587","124182","CHURCH OF ST MICHAEL AND ALL ANGELS","I","10/30/1968 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1146587","TF 06210 21829",506210,321829,"heritage-at-risk",NA,7503402,"2024-09-26",NA,"MULTIPOLYGON (((-0.426649 52.783609,-0.426667 52.783629,-0.426686 52.783610,-0.426649 52.783609)))","Church of St Michael and All Angels, Main Street",16,"POINT(-0.426667 52.783616)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/18594",NA,NA,NA,NA,NA
"1146624","124219","CHURCH OF ST MARY","I","12/16/1964 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1146624","SK 88190 81999",488190,382000,"heritage-at-risk",NA,7503307,"2024-09-26",NA,"MULTIPOLYGON (((-0.677299 53.327588,-0.677317 53.327608,-0.677337 53.327589,-0.677299 53.327588)))","Church of St Mary, Church Lane",16,"POINT(-0.677318 53.327595)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/19256",NA,NA,NA,NA,NA
"1146771","124364","CHURCH OF HOLY TRINITY","II*","6/30/1966 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1146771","TF 33868 11273",533868,311273,"heritage-at-risk",NA,7503403,"2024-09-26",NA,"MULTIPOLYGON (((-0.021103 52.682632,-0.021121 52.682652,-0.021140 52.682632,-0.021103 52.682632)))","Church of Holy Trinity, Hillgate",16,"POINT(-0.021121 52.682639)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/18624",NA,NA,NA,NA,NA
"1146936","124528","WINDMILL","I","5/20/1953 12:00:00 AM","6/30/1986 12:00:00 AM","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1146936","TF4574376508",545743,376508,"heritage-at-risk",NA,7505235,"2024-09-26",NA,"MULTIPOLYGON (((0.183768 53.265564,0.183750 53.265584,0.183730 53.265565,0.183768 53.265564)))","Windmill, east Street",16,"POINT(0.183749 53.265571)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/391716",NA,NA,NA,NA,NA
"1146990","124582","CHURCH OF ALL SAINTS","II*","03/09/1957 00:00","03/09/1967 00:00","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1146990","TF 46212 81392",546212,381392,"heritage-at-risk",NA,7503308,"2024-09-26",NA,"MULTIPOLYGON (((0.193039 53.309308,0.193021 53.309328,0.193001 53.309309,0.193039 53.309308)))","Church of All Saints, Church Lane",16,"POINT(0.193020 53.309315)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/46293",NA,NA,NA,NA,NA
"1147090","124681","CHURCH OF ST MARGARET","II","9/14/1966 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1147090","TF 24049 70028",524049,370028,"heritage-at-risk",NA,7503309,"2024-09-26",NA,"MULTIPOLYGON (((-0.143819 53.212861,-0.143837 53.212881,-0.143857 53.212862,-0.143819 53.212861)))","Church of St Margaret, Church Lane",16,"POINT(-0.143838 53.212868)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/22142",NA,NA,NA,NA,NA
"1147172","124762","GATEWAY AT KETTLETHORPE HALL, MOUNTING BLOCK, GARDEN WALL AND GATE PIERS","II*","12/16/1964 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1147172","SK 84817 75625",484817,375625,"heritage-at-risk",NA,7503244,"2024-09-26",NA,"MULTIPOLYGON (((-0.729633 53.270856,-0.729651 53.270875,-0.729670 53.270856,-0.729633 53.270856)))","Gate, mounting block and wall, Kettlethorpe Hall, Hall Lane",16,"POINT(-0.729651 53.270862)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/46231",NA,NA,NA,NA,NA
"1147259","124849","CHURCH OF ST HELEN","II*","03/09/1967 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1147259","TF 47585 88815",547585,388815,"heritage-at-risk",NA,7503310,"2024-09-26",NA,"MULTIPOLYGON (((0.217084 53.375601,0.217066 53.375621,0.217046 53.375602,0.217084 53.375601)))","Church of St Helen, Main Road",16,"POINT(0.217065 53.375608)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/22127",NA,NA,NA,NA,NA
"1147285","124875","CHURCH OF ALL SAINTS","II","9/14/1966 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1147285","TF 30851 70810",530851,370810,"heritage-at-risk",NA,7503311,"2024-09-26",NA,"MULTIPOLYGON (((-0.041704 53.218258,-0.041722 53.218277,-0.041741 53.218258,-0.041704 53.218258)))","Church of All Saints, Church Lane",16,"POINT(-0.041722 53.218264)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/12307",NA,NA,NA,NA,NA
"1147397","124984","CHURCH OF ST MARY THE VIRGIN","II*","7/27/1959 12:00:00 AM","1/13/1988 12:00:00 AM","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1147397","TQ 93455 88326",593455,188326,"heritage-at-risk",NA,7505240,"2024-09-26",NA,"MULTIPOLYGON (((0.789550 51.560625,0.789533 51.560645,0.789514 51.560626,0.789550 51.560625)))","Church of St Mary, Little Wakering Road",16,"POINT(0.789532 51.560632)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/15982",NA,NA,NA,NA,NA
"1147458","125045","CHURCH OF ST PETER","I","8/23/1967 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1147458","SK 98650 57843",498650,357844,"heritage-at-risk",NA,7503356,"2024-09-26",NA,"MULTIPOLYGON (((-0.527764 53.108684,-0.527782 53.108703,-0.527801 53.108684,-0.527764 53.108684)))","Church of St Peter, Church Lane",16,"POINT(-0.527782 53.108690)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/16142",NA,NA,NA,NA,NA
"1147497","125084","CHURCH OF ST HELEN","I","8/23/1967 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1147497","SK 91544 53899",491544,353899,"heritage-at-risk",NA,7505245,"2024-09-26",NA,"MULTIPOLYGON (((-0.634999 53.074502,-0.635017 53.074522,-0.635036 53.074503,-0.634999 53.074502)))","Church of St Helen, Church Walk",16,"POINT(-0.635017 53.074509)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/21406",NA,NA,NA,NA,NA
"1147626","125213","CHURCH OF ST MARY","I","02/09/1961 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1147626","SX 74070 61551",274070,61552,"heritage-at-risk",NA,7503357,"2024-09-26",NA,"MULTIPOLYGON (((-3.774759 50.440238,-3.774778 50.440258,-3.774795 50.440238,-3.774759 50.440238)))","Church of the Blessed Virgin Mary",16,"POINT(-3.774777 50.440245)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/23304",NA,NA,NA,NA,NA
"1147714","125301","PRESCOTT BAPTIST CHAPEL","II*","04/05/1966 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1147714","ST 09135 14328",309135,114328,"heritage-at-risk",NA,7503446,"2024-09-26",NA,"MULTIPOLYGON (((-3.294096 50.921217,-3.294115 50.921236,-3.294132 50.921216,-3.294096 50.921217)))","Prescott Baptist Chapel",16,"POINT(-3.294114 50.921223)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/408413",NA,NA,NA,NA,NA
"1147794","125381","CHURCH OF ST PETROCK","I","02/09/1961 00:00","1/28/1987 12:00:00 AM","0.909722222","https://historicengland.org.uk/listing/the-list/list-entry/1147794","SX 69619 60257",269619,60257,"heritage-at-risk",NA,7503358,"2024-09-26",NA,"MULTIPOLYGON (((-3.836965 50.427631,-3.836983 50.427650,-3.837000 50.427630,-3.836965 50.427631)))","Church of St Petrock, Church Street",16,"POINT(-3.836983 50.427637)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/14897",NA,NA,NA,NA,NA
"1148582","126162","GLAISDALE HEAD METHODIST CHURCH AND WALLS","II","10/06/1969 00:00","12/20/1990 12:00:00 AM","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1148582","NZ 75797 04411",475797,504411,"heritage-at-risk",NA,7503449,"2024-09-26",NA,"MULTIPOLYGON (((-0.833122 54.429492,-0.833141 54.429511,-0.833160 54.429492,-0.833122 54.429492)))","Glaisdale Head Methodist Church and walls",16,"POINT(-0.833141 54.429498)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/10545",NA,NA,NA,NA,NA
"1148993","126571","Church of St Michael","I","1/25/1954 12:00:00 AM","11/19/2013 2:06:13 PM","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1148993","SE7212174234",472127,474229,"heritage-at-risk",NA,7503450,"2024-09-26",NA,"MULTIPOLYGON (((-0.897033 54.158898,-0.897076 54.158899,-0.897078 54.158865,-0.897150 54.158866,-0.897151 54.158875,-0.897174 54.158874,-0.897175 54.158859,-0.897158 54.158858,-0.897158 54.158795,-0.896883 54.158794,-0.896882 54.158768,-0.896822 54.158767,-0.896821 54.158793,-0.896763 54.158793,-0.896764 54.158859,-0.897035 54.158865,-0.897033 54.158898)))","Church of St Michael, Main Street",16,"POINT(-0.896964 54.158829)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/16468",NA,NA,NA,NA,NA
"1149010","126588","THE MAUSOLEUM AND BASTION WALL WITH GATES AND RAILINGS","I","1/25/1954 12:00:00 AM","6/22/1987 12:00:00 AM","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1149010","SE 72739 69630",472739,469630,"heritage-at-risk",NA,7503295,"2024-09-26",NA,"MULTIPOLYGON (((-0.888684 54.117414,-0.888703 54.117434,-0.888723 54.117415,-0.888684 54.117414)))","The Mausoleum and bastion wall with gates and railings, Kirk Hill, Castle Howard Estate",16,"POINT(-0.888703 54.117421)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/47133",NA,NA,NA,NA,NA
"1149153","126731","CHURCH OF ST HELEN","II","1/25/1954 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1149153","SE 75067 73428",475067,473428,"heritage-at-risk",NA,7503296,"2024-09-26",NA,"MULTIPOLYGON (((-0.852134 54.151208,-0.852153 54.151227,-0.852173 54.151208,-0.852134 54.151208)))","Church of St Helen, Church Lane",16,"POINT(-0.852153 54.151214)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/13163",NA,NA,NA,NA,NA
"1149482","127058","CHURCH OF ST MARY","II*","02/04/1975 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1149482","SE 29491 54747",429491,454747,"heritage-at-risk",NA,7503361,"2024-09-26",NA,"MULTIPOLYGON (((-1.551713 53.987944,-1.551732 53.987963,-1.551752 53.987944,-1.551713 53.987944)))","Church of St Mary, Harlow Terrace, Harrogate",16,"POINT(-1.551732 53.987950)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/47095",NA,NA,NA,NA,NA
"1149791","127366","WESLEYAN CHAPEL AND HALL","II","6/22/1987 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1149791","SE6981674843",469816,474843,"heritage-at-risk",NA,7503359,"2021-05-27",NA,"MULTIPOLYGON (((-0.932283 54.164626,-0.932302 54.164646,-0.932321 54.164627,-0.932283 54.164626)))","Wesleyan Chapel and Hall, The Green",16,"POINT(-0.932302 54.164633)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/14423",NA,NA,NA,NA,NA
"1150818","128386","CHURCH OF ST JOHN THE EVANGELIST","II*","03/09/1988 00:00","","0.909722222","https://historicengland.org.uk/listing/the-list/list-entry/1150818","SE 43561 76319",443561,476319,"heritage-at-risk",NA,7503362,"2024-09-26",NA,"MULTIPOLYGON (((-1.334054 54.180817,-1.334073 54.180837,-1.334093 54.180817,-1.334054 54.180817)))","Church of St John the Evangelist, Main Street",16,"POINT(-1.334073 54.180824)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/17314",NA,NA,NA,NA,NA
"1150821","128389","WEST LODGE TO THORNTON STUD","II*","6/20/1966 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1150821","SE 39356 84536",439356,484536,"heritage-at-risk",NA,7503297,"2024-09-26",NA,"MULTIPOLYGON (((-1.397406 54.254999,-1.397425 54.255019,-1.397444 54.255000,-1.397406 54.254999)))","West Lodge, Thornton Stud, Newsham Road",16,"POINT(-1.397425 54.255006)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/47086",NA,NA,NA,NA,NA
"1151066","128632","GUN ROOM","II*","2/25/1952 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1151066","SE 31944 03224",431944,403224,"heritage-at-risk",NA,7503298,"2024-09-26",NA,"MULTIPOLYGON (((-1.519610 53.524728,-1.519629 53.524747,-1.519648 53.524728,-1.519610 53.524728)))","Gun Room, Wentworth Castle",16,"POINT(-1.519629 53.524734)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/49499",NA,NA,NA,NA,NA
